"","game_pk","batter","date","hits","batter_team","pitcher_team","home_starter","away_starter","opp_starter"
"20276",717356,665155,"2023-07-18",0,"DET","KC",663738,669373,663738
"20277",717356,666023,"2023-07-18",2,"KC","DET",663738,669373,669373
"20278",717356,668472,"2023-07-18",0,"KC","DET",663738,669373,669373
"20279",717356,668670,"2023-07-18",1,"DET","KC",663738,669373,663738
"20280",717356,668731,"2023-07-18",0,"DET","KC",663738,669373,663738
"20281",717356,669004,"2023-07-18",1,"KC","DET",663738,669373,669373
"20282",717356,670097,"2023-07-18",0,"DET","KC",663738,669373,663738
"20283",717356,671221,"2023-07-18",1,"KC","DET",663738,669373,669373
"20284",717356,672580,"2023-07-18",2,"KC","DET",663738,669373,669373
"20285",717356,677951,"2023-07-18",0,"KC","DET",663738,669373,669373
"20286",717356,679529,"2023-07-18",3,"DET","KC",663738,669373,663738
"20287",717356,680118,"2023-07-18",4,"KC","DET",663738,669373,669373
"20288",717356,681481,"2023-07-18",0,"DET","KC",663738,669373,663738
"20289",717356,682985,"2023-07-18",0,"DET","KC",663738,669373,663738
"20290",717357,493329,"2023-07-18",2,"MIA","STL",656756,665795,656756
"20291",717357,502671,"2023-07-18",0,"STL","MIA",656756,665795,665795
"20292",717357,516416,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20293",717357,542932,"2023-07-18",3,"MIA","STL",656756,665795,656756
"20294",717357,571448,"2023-07-18",2,"STL","MIA",656756,665795,665795
"20295",717357,575929,"2023-07-18",0,"STL","MIA",656756,665795,665795
"20296",717357,607732,"2023-07-18",0,"MIA","STL",656756,665795,656756
"20297",717357,621563,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20298",717357,624585,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20299",717357,643265,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20300",717357,650333,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20301",717357,650559,"2023-07-18",1,"MIA","STL",656756,665795,656756
"20302",717357,657557,"2023-07-18",0,"STL","MIA",656756,665795,665795
"20303",717357,663457,"2023-07-18",0,"STL","MIA",656756,665795,665795
"20304",717357,666185,"2023-07-18",0,"STL","MIA",656756,665795,665795
"20305",717357,667472,"2023-07-18",0,"MIA","STL",656756,665795,656756
"20306",717357,669357,"2023-07-18",1,"STL","MIA",656756,665795,665795
"20307",717357,676475,"2023-07-18",1,"STL","MIA",656756,665795,665795
"20308",717357,680977,"2023-07-18",1,"STL","MIA",656756,665795,665795
"20309",717357,691023,"2023-07-18",1,"STL","MIA",656756,665795,665795
"20310",717358,542303,"2023-07-18",0,"ATL","AZ",693821,605200,605200
"20311",717358,572233,"2023-07-18",3,"AZ","ATL",693821,605200,693821
"20312",717358,606115,"2023-07-18",2,"ATL","AZ",693821,605200,605200
"20313",717358,606466,"2023-07-18",3,"AZ","ATL",693821,605200,693821
"20314",717358,607680,"2023-07-18",1,"ATL","AZ",693821,605200,605200
"20315",717358,608348,"2023-07-18",1,"AZ","ATL",693821,605200,693821
"20316",717358,621566,"2023-07-18",0,"ATL","AZ",693821,605200,605200
"20317",717358,645277,"2023-07-18",1,"ATL","AZ",693821,605200,605200
"20318",717358,656541,"2023-07-18",0,"ATL","AZ",693821,605200,605200
"20319",717358,656896,"2023-07-18",1,"AZ","ATL",693821,605200,693821
"20320",717358,660670,"2023-07-18",2,"ATL","AZ",693821,605200,605200
"20321",717358,663586,"2023-07-18",3,"ATL","AZ",693821,605200,605200
"20322",717358,664983,"2023-07-18",1,"AZ","ATL",693821,605200,693821
"20323",717358,666971,"2023-07-18",0,"AZ","ATL",693821,605200,693821
"20324",717358,669221,"2023-07-18",1,"ATL","AZ",693821,605200,605200
"20325",717358,671739,"2023-07-18",1,"ATL","AZ",693821,605200,605200
"20326",717358,672695,"2023-07-18",2,"AZ","ATL",693821,605200,693821
"20327",717358,677950,"2023-07-18",2,"AZ","ATL",693821,605200,693821
"20328",717358,682998,"2023-07-18",2,"AZ","ATL",693821,605200,693821
"20329",717358,686527,"2023-07-18",1,"AZ","ATL",693821,605200,693821
"20330",717359,462101,"2023-07-18",0,"CWS","NYM",471911,608337,471911
"20331",717359,502054,"2023-07-18",2,"NYM","CWS",471911,608337,608337
"20332",717359,518735,"2023-07-18",2,"CWS","NYM",471911,608337,471911
"20333",717359,592192,"2023-07-18",1,"NYM","CWS",471911,608337,608337
"20334",717359,596019,"2023-07-18",1,"NYM","CWS",471911,608337,608337
"20335",717359,607043,"2023-07-18",0,"NYM","CWS",471911,608337,608337
"20336",717359,621466,"2023-07-18",1,"NYM","CWS",471911,608337,608337
"20337",717359,621545,"2023-07-18",1,"CWS","NYM",471911,608337,471911
"20338",717359,624413,"2023-07-18",0,"NYM","CWS",471911,608337,608337
"20339",717359,641313,"2023-07-18",3,"CWS","NYM",471911,608337,471911
"20340",717359,643217,"2023-07-18",2,"CWS","NYM",471911,608337,471911
"20341",717359,643446,"2023-07-18",2,"NYM","CWS",471911,608337,608337
"20342",717359,656024,"2023-07-18",0,"CWS","NYM",471911,608337,471911
"20343",717359,657757,"2023-07-18",0,"CWS","NYM",471911,608337,471911
"20344",717359,664874,"2023-07-18",0,"CWS","NYM",471911,608337,471911
"20345",717359,669394,"2023-07-18",2,"CWS","NYM",471911,608337,471911
"20346",717359,673357,"2023-07-18",1,"CWS","NYM",471911,608337,471911
"20347",717359,682626,"2023-07-18",2,"NYM","CWS",471911,608337,608337
"20348",717359,683146,"2023-07-18",1,"NYM","CWS",471911,608337,608337
"20349",717359,683734,"2023-07-18",1,"CWS","NYM",471911,608337,471911
"20350",717359,693049,"2023-07-18",0,"CWS","NYM",471911,608337,471911
"20351",717360,458015,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20352",717360,527038,"2023-07-18",2,"SF","CIN",596133,640455,596133
"20353",717360,573262,"2023-07-18",1,"SF","CIN",596133,640455,596133
"20354",717360,592200,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20355",717360,592626,"2023-07-18",0,"SF","CIN",596133,640455,596133
"20356",717360,605204,"2023-07-18",1,"SF","CIN",596133,640455,596133
"20357",717360,624424,"2023-07-18",2,"SF","CIN",596133,640455,596133
"20358",717360,641584,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20359",717360,663697,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20360",717360,663886,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20361",717360,664774,"2023-07-18",0,"SF","CIN",596133,640455,596133
"20362",717360,666165,"2023-07-18",1,"SF","CIN",596133,640455,596133
"20363",717360,666181,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20364",717360,668715,"2023-07-18",2,"CIN","SF",596133,640455,640455
"20365",717360,669222,"2023-07-18",0,"CIN","SF",596133,640455,640455
"20366",717360,669477,"2023-07-18",1,"SF","CIN",596133,640455,596133
"20367",717360,670770,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20368",717360,672275,"2023-07-18",0,"SF","CIN",596133,640455,596133
"20369",717360,680574,"2023-07-18",2,"CIN","SF",596133,640455,640455
"20370",717360,682641,"2023-07-18",2,"SF","CIN",596133,640455,596133
"20371",717360,682829,"2023-07-18",1,"CIN","SF",596133,640455,640455
"20372",717360,687952,"2023-07-18",2,"CIN","SF",596133,640455,640455
"20373",717360,689172,"2023-07-18",1,"SF","CIN",596133,640455,596133
"20374",717361,444482,"2023-07-18",1,"LAD","BAL",608344,675627,608344
"20375",717361,500743,"2023-07-18",0,"LAD","BAL",608344,675627,608344
"20376",717361,502110,"2023-07-18",1,"LAD","BAL",608344,675627,608344
"20377",717361,518692,"2023-07-18",3,"LAD","BAL",608344,675627,608344
"20378",717361,518792,"2023-07-18",1,"LAD","BAL",608344,675627,608344
"20379",717361,543305,"2023-07-18",2,"BAL","LAD",608344,675627,675627
"20380",717361,545350,"2023-07-18",1,"LAD","BAL",608344,675627,608344
"20381",717361,571970,"2023-07-18",0,"LAD","BAL",608344,675627,608344
"20382",717361,605141,"2023-07-18",0,"LAD","BAL",608344,675627,608344
"20383",717361,621035,"2023-07-18",0,"LAD","BAL",608344,675627,608344
"20384",717361,623993,"2023-07-18",1,"BAL","LAD",608344,675627,675627
"20385",717361,624428,"2023-07-18",0,"BAL","LAD",608344,675627,675627
"20386",717361,656811,"2023-07-18",1,"BAL","LAD",608344,675627,675627
"20387",717361,660634,"2023-07-18",0,"LAD","BAL",608344,675627,608344
"20388",717361,668939,"2023-07-18",1,"BAL","LAD",608344,675627,675627
"20389",717361,669257,"2023-07-18",4,"LAD","BAL",608344,675627,608344
"20390",717361,669720,"2023-07-18",1,"BAL","LAD",608344,675627,675627
"20391",717361,676059,"2023-07-18",2,"BAL","LAD",608344,675627,675627
"20392",717361,681297,"2023-07-18",0,"BAL","LAD",608344,675627,675627
"20393",717361,681546,"2023-07-18",2,"LAD","BAL",608344,675627,608344
"20394",717361,683002,"2023-07-18",1,"BAL","LAD",608344,675627,675627
"20395",717362,474832,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20396",717362,543807,"2023-07-18",1,"TOR","SD",666201,605397,605397
"20397",717362,572761,"2023-07-18",0,"SD","TOR",666201,605397,666201
"20398",717362,592518,"2023-07-18",2,"SD","TOR",666201,605397,666201
"20399",717362,593160,"2023-07-18",1,"TOR","SD",666201,605397,605397
"20400",717362,593428,"2023-07-18",0,"SD","TOR",666201,605397,666201
"20401",717362,595281,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20402",717362,596142,"2023-07-18",1,"SD","TOR",666201,605397,666201
"20403",717362,624415,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20404",717362,630105,"2023-07-18",1,"SD","TOR",666201,605397,666201
"20405",717362,643376,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20406",717362,656305,"2023-07-18",1,"TOR","SD",666201,605397,605397
"20407",717362,662139,"2023-07-18",1,"TOR","SD",666201,605397,605397
"20408",717362,663757,"2023-07-18",1,"SD","TOR",666201,605397,666201
"20409",717362,664770,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20410",717362,665487,"2023-07-18",1,"SD","TOR",666201,605397,666201
"20411",717362,665489,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20412",717362,665742,"2023-07-18",2,"SD","TOR",666201,605397,666201
"20413",717362,666182,"2023-07-18",2,"TOR","SD",666201,605397,605397
"20414",717362,669289,"2023-07-18",0,"TOR","SD",666201,605397,605397
"20415",717362,673490,"2023-07-18",1,"SD","TOR",666201,605397,666201
"20416",717363,547180,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20417",717363,592206,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20418",717363,592663,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20419",717363,592885,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20420",717363,606132,"2023-07-18",1,"MIL","PHI",605400,527054,605400
"20421",717363,607208,"2023-07-18",2,"PHI","MIL",605400,527054,527054
"20422",717363,608385,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20423",717363,642715,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20424",717363,655316,"2023-07-18",2,"MIL","PHI",605400,527054,605400
"20425",717363,656941,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20426",717363,661388,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20427",717363,664761,"2023-07-18",2,"PHI","MIL",605400,527054,527054
"20428",717363,668930,"2023-07-18",1,"MIL","PHI",605400,527054,605400
"20429",717363,669016,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20430",717363,669742,"2023-07-18",1,"PHI","MIL",605400,527054,527054
"20431",717363,680911,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20432",717363,681082,"2023-07-18",2,"PHI","MIL",605400,527054,527054
"20433",717363,686894,"2023-07-18",0,"MIL","PHI",605400,527054,605400
"20434",717364,457705,"2023-07-18",1,"PIT","CLE",656605,671106,671106
"20435",717364,467793,"2023-07-18",1,"PIT","CLE",656605,671106,671106
"20436",717364,605137,"2023-07-18",2,"CLE","PIT",656605,671106,656605
"20437",717364,608070,"2023-07-18",2,"CLE","PIT",656605,671106,656605
"20438",717364,642708,"2023-07-18",1,"CLE","PIT",656605,671106,656605
"20439",717364,647304,"2023-07-18",2,"CLE","PIT",656605,671106,656605
"20440",717364,656582,"2023-07-18",1,"PIT","CLE",656605,671106,671106
"20441",717364,664702,"2023-07-18",1,"CLE","PIT",656605,671106,656605
"20442",717364,665926,"2023-07-18",3,"CLE","PIT",656605,671106,656605
"20443",717364,666310,"2023-07-18",0,"CLE","PIT",656605,671106,656605
"20444",717364,668804,"2023-07-18",0,"PIT","CLE",656605,671106,671106
"20445",717364,669707,"2023-07-18",1,"PIT","CLE",656605,671106,671106
"20446",717364,678894,"2023-07-18",0,"PIT","CLE",656605,671106,671106
"20447",717364,680757,"2023-07-18",2,"CLE","PIT",656605,671106,656605
"20448",717364,680779,"2023-07-18",1,"PIT","CLE",656605,671106,671106
"20449",717364,682848,"2023-07-18",0,"PIT","CLE",656605,671106,671106
"20450",717364,686823,"2023-07-18",0,"CLE","PIT",656605,671106,656605
"20451",717364,693304,"2023-07-18",0,"PIT","CLE",656605,671106,671106
"20452",717365,456781,"2023-07-17",1,"MIN","SEA",669302,543243,669302
"20453",717365,553993,"2023-07-17",2,"SEA","MIN",669302,543243,543243
"20454",717365,572191,"2023-07-17",1,"MIN","SEA",669302,543243,669302
"20455",717365,596146,"2023-07-17",2,"MIN","SEA",669302,543243,669302
"20456",717365,606192,"2023-07-17",1,"SEA","MIN",669302,543243,543243
"20457",717365,608336,"2023-07-17",1,"MIN","SEA",669302,543243,669302
"20458",717365,621043,"2023-07-17",1,"MIN","SEA",669302,543243,669302
"20459",717365,621439,"2023-07-17",0,"MIN","SEA",669302,543243,669302
"20460",717365,641487,"2023-07-17",0,"SEA","MIN",669302,543243,543243
"20461",717365,645801,"2023-07-17",0,"SEA","MIN",669302,543243,543243
"20462",717365,663728,"2023-07-17",1,"SEA","MIN",669302,543243,543243
"20463",717365,664034,"2023-07-17",0,"SEA","MIN",669302,543243,543243
"20464",717365,666135,"2023-07-17",2,"MIN","SEA",669302,543243,669302
"20465",717365,666397,"2023-07-17",3,"MIN","SEA",669302,543243,669302
"20466",717365,670242,"2023-07-17",0,"MIN","SEA",669302,543243,669302
"20467",717365,672284,"2023-07-17",2,"SEA","MIN",669302,543243,543243
"20468",717365,676609,"2023-07-17",1,"SEA","MIN",669302,543243,543243
"20469",717365,677594,"2023-07-17",0,"SEA","MIN",669302,543243,543243
"20470",717365,680777,"2023-07-17",1,"MIN","SEA",669302,543243,669302
"20471",717366,457759,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20472",717366,594807,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20473",717366,624414,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20474",717366,642137,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20475",717366,644374,"2023-07-17",0,"BOS","OAK",621112,601713,621112
"20476",717366,649557,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20477",717366,657077,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20478",717366,657136,"2023-07-17",3,"BOS","OAK",621112,601713,621112
"20479",717366,664913,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20480",717366,667670,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20481",717366,668709,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20482",717366,669127,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20483",717366,669397,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20484",717366,671213,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20485",717366,672478,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20486",717366,676116,"2023-07-17",1,"OAK","BOS",621112,601713,601713
"20487",717366,680776,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20488",717366,680869,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20489",717366,691016,"2023-07-17",0,"OAK","BOS",621112,601713,601713
"20490",717366,807799,"2023-07-17",1,"BOS","OAK",621112,601713,621112
"20491",717367,542194,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20492",717367,543257,"2023-07-17",2,"TEX","TB",641540,663556,663556
"20493",717367,543760,"2023-07-17",1,"TEX","TB",641540,663556,663556
"20494",717367,608369,"2023-07-17",0,"TEX","TB",641540,663556,663556
"20495",717367,623912,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20496",717367,641598,"2023-07-17",0,"TEX","TB",641540,663556,663556
"20497",717367,642350,"2023-07-17",1,"TB","TEX",641540,663556,641540
"20498",717367,650490,"2023-07-17",1,"TB","TEX",641540,663556,641540
"20499",717367,663993,"2023-07-17",1,"TEX","TB",641540,663556,663556
"20500",717367,664040,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20501",717367,665750,"2023-07-17",0,"TEX","TB",641540,663556,663556
"20502",717367,666139,"2023-07-17",2,"TB","TEX",641540,663556,641540
"20503",717367,666969,"2023-07-17",0,"TEX","TB",641540,663556,663556
"20504",717367,668227,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20505",717367,670042,"2023-07-17",1,"TB","TEX",641540,663556,641540
"20506",717367,670623,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20507",717367,670764,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20508",717367,673962,"2023-07-17",1,"TEX","TB",641540,663556,663556
"20509",717367,677551,"2023-07-17",0,"TB","TEX",641540,663556,641540
"20510",717367,677649,"2023-07-17",1,"TEX","TB",641540,663556,663556
"20511",717368,606992,"2023-07-17",0,"DET","KC",543475,666159,543475
"20512",717368,622110,"2023-07-17",0,"KC","DET",543475,666159,666159
"20513",717368,628451,"2023-07-17",1,"DET","KC",543475,666159,543475
"20514",717368,656716,"2023-07-17",0,"DET","KC",543475,666159,543475
"20515",717368,663837,"2023-07-17",1,"DET","KC",543475,666159,543475
"20516",717368,664728,"2023-07-17",0,"KC","DET",543475,666159,666159
"20517",717368,665155,"2023-07-17",0,"DET","KC",543475,666159,543475
"20518",717368,666023,"2023-07-17",3,"KC","DET",543475,666159,666159
"20519",717368,668472,"2023-07-17",1,"KC","DET",543475,666159,666159
"20520",717368,668731,"2023-07-17",2,"DET","KC",543475,666159,543475
"20521",717368,669004,"2023-07-17",1,"KC","DET",543475,666159,666159
"20522",717368,669392,"2023-07-17",1,"KC","DET",543475,666159,666159
"20523",717368,670032,"2023-07-17",0,"KC","DET",543475,666159,666159
"20524",717368,671221,"2023-07-17",0,"KC","DET",543475,666159,666159
"20525",717368,677951,"2023-07-17",0,"KC","DET",543475,666159,666159
"20526",717368,679529,"2023-07-17",0,"DET","KC",543475,666159,543475
"20527",717368,681481,"2023-07-17",1,"DET","KC",543475,666159,543475
"20528",717368,682985,"2023-07-17",0,"DET","KC",543475,666159,543475
"20529",717368,686681,"2023-07-17",0,"KC","DET",543475,666159,666159
"20530",717369,500871,"2023-07-17",0,"LAA","NYY",656288,622663,622663
"20531",717369,518934,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20532",717369,519058,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20533",717369,519203,"2023-07-17",0,"NYY","LAA",656288,622663,656288
"20534",717369,519317,"2023-07-17",0,"NYY","LAA",656288,622663,656288
"20535",717369,592669,"2023-07-17",0,"LAA","NYY",656288,622663,622663
"20536",717369,621493,"2023-07-17",0,"LAA","NYY",656288,622663,622663
"20537",717369,624431,"2023-07-17",0,"NYY","LAA",656288,622663,656288
"20538",717369,642136,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20539",717369,643396,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20540",717369,650402,"2023-07-17",2,"NYY","LAA",656288,622663,656288
"20541",717369,650859,"2023-07-17",0,"LAA","NYY",656288,622663,622663
"20542",717369,660271,"2023-07-17",3,"LAA","NYY",656288,622663,622663
"20543",717369,663550,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20544",717369,664056,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20545",717369,665828,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20546",717369,666160,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20547",717369,672724,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20548",717369,683011,"2023-07-17",1,"NYY","LAA",656288,622663,656288
"20549",717369,683021,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20550",717369,687263,"2023-07-17",1,"LAA","NYY",656288,622663,622663
"20551",717370,543228,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20552",717370,600869,"2023-07-17",2,"WSH","CHC",592767,669022,592767
"20553",717370,608841,"2023-07-17",0,"WSH","CHC",592767,669022,592767
"20554",717370,621550,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20555",717370,641355,"2023-07-17",2,"CHC","WSH",592767,669022,669022
"20556",717370,641820,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20557",717370,642086,"2023-07-17",0,"WSH","CHC",592767,669022,592767
"20558",717370,643565,"2023-07-17",0,"CHC","WSH",592767,669022,669022
"20559",717370,656448,"2023-07-17",3,"WSH","CHC",592767,669022,592767
"20560",717370,657041,"2023-07-17",0,"WSH","CHC",592767,669022,592767
"20561",717370,660688,"2023-07-17",3,"WSH","CHC",592767,669022,592767
"20562",717370,663538,"2023-07-17",0,"CHC","WSH",592767,669022,669022
"20563",717370,664023,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20564",717370,665804,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20565",717370,666624,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20566",717370,669743,"2023-07-17",1,"WSH","CHC",592767,669022,592767
"20567",717370,671277,"2023-07-17",1,"WSH","CHC",592767,669022,592767
"20568",717370,673548,"2023-07-17",1,"CHC","WSH",592767,669022,669022
"20569",717370,682928,"2023-07-17",1,"WSH","CHC",592767,669022,592767
"20570",717371,457705,"2023-07-17",1,"PIT","CLE",682990,675540,675540
"20571",717371,467793,"2023-07-17",1,"PIT","CLE",682990,675540,675540
"20572",717371,596847,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20573",717371,605137,"2023-07-17",0,"CLE","PIT",682990,675540,682990
"20574",717371,608070,"2023-07-17",2,"CLE","PIT",682990,675540,682990
"20575",717371,642708,"2023-07-17",2,"CLE","PIT",682990,675540,682990
"20576",717371,647304,"2023-07-17",2,"CLE","PIT",682990,675540,682990
"20577",717371,656582,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20578",717371,664702,"2023-07-17",2,"CLE","PIT",682990,675540,682990
"20579",717371,665926,"2023-07-17",1,"CLE","PIT",682990,675540,682990
"20580",717371,666310,"2023-07-17",1,"CLE","PIT",682990,675540,682990
"20581",717371,668804,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20582",717371,669261,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20583",717371,669707,"2023-07-17",1,"PIT","CLE",682990,675540,675540
"20584",717371,672356,"2023-07-17",0,"CLE","PIT",682990,675540,682990
"20585",717371,678894,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20586",717371,680757,"2023-07-17",1,"CLE","PIT",682990,675540,682990
"20587",717371,680779,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20588",717371,681807,"2023-07-17",0,"CLE","PIT",682990,675540,682990
"20589",717371,682848,"2023-07-17",0,"PIT","CLE",682990,675540,675540
"20590",717371,686823,"2023-07-17",1,"CLE","PIT",682990,675540,682990
"20591",717371,693304,"2023-07-17",1,"PIT","CLE",682990,675540,675540
"20592",717372,444482,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20593",717372,500743,"2023-07-17",0,"LAD","BAL",680570,686218,680570
"20594",717372,502110,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20595",717372,518692,"2023-07-17",3,"LAD","BAL",680570,686218,680570
"20596",717372,518792,"2023-07-17",0,"LAD","BAL",680570,686218,680570
"20597",717372,543305,"2023-07-17",1,"BAL","LAD",680570,686218,686218
"20598",717372,545350,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20599",717372,571970,"2023-07-17",0,"LAD","BAL",680570,686218,680570
"20600",717372,602104,"2023-07-17",1,"BAL","LAD",680570,686218,686218
"20601",717372,605141,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20602",717372,621035,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20603",717372,623993,"2023-07-17",0,"BAL","LAD",680570,686218,686218
"20604",717372,624428,"2023-07-17",0,"BAL","LAD",680570,686218,686218
"20605",717372,656811,"2023-07-17",1,"BAL","LAD",680570,686218,686218
"20606",717372,663624,"2023-07-17",2,"BAL","LAD",680570,686218,686218
"20607",717372,668939,"2023-07-17",1,"BAL","LAD",680570,686218,686218
"20608",717372,669257,"2023-07-17",2,"LAD","BAL",680570,686218,680570
"20609",717372,669720,"2023-07-17",0,"BAL","LAD",680570,686218,686218
"20610",717372,676059,"2023-07-17",0,"BAL","LAD",680570,686218,686218
"20611",717372,681297,"2023-07-17",0,"BAL","LAD",680570,686218,686218
"20612",717372,681546,"2023-07-17",1,"LAD","BAL",680570,686218,680570
"20613",717372,683002,"2023-07-17",1,"BAL","LAD",680570,686218,686218
"20614",717373,543939,"2023-07-16",0,"SEA","DET",682243,681857,681857
"20615",717373,553993,"2023-07-16",0,"SEA","DET",682243,681857,681857
"20616",717373,595879,"2023-07-16",0,"DET","SEA",682243,681857,682243
"20617",717373,606192,"2023-07-16",0,"SEA","DET",682243,681857,681857
"20618",717373,641487,"2023-07-16",3,"SEA","DET",682243,681857,681857
"20619",717373,645801,"2023-07-16",0,"SEA","DET",682243,681857,681857
"20620",717373,656716,"2023-07-16",1,"DET","SEA",682243,681857,682243
"20621",717373,663728,"2023-07-16",1,"SEA","DET",682243,681857,681857
"20622",717373,663837,"2023-07-16",0,"DET","SEA",682243,681857,682243
"20623",717373,664034,"2023-07-16",0,"SEA","DET",682243,681857,681857
"20624",717373,665155,"2023-07-16",0,"DET","SEA",682243,681857,682243
"20625",717373,668670,"2023-07-16",1,"DET","SEA",682243,681857,682243
"20626",717373,668731,"2023-07-16",0,"DET","SEA",682243,681857,682243
"20627",717373,670097,"2023-07-16",0,"DET","SEA",682243,681857,682243
"20628",717373,672284,"2023-07-16",1,"SEA","DET",682243,681857,681857
"20629",717373,677594,"2023-07-16",1,"SEA","DET",682243,681857,681857
"20630",717373,679529,"2023-07-16",1,"DET","SEA",682243,681857,682243
"20631",717373,681481,"2023-07-16",2,"DET","SEA",682243,681857,682243
"20632",717373,682985,"2023-07-16",1,"DET","SEA",682243,681857,682243
"20633",717374,502671,"2023-07-17",2,"STL","MIA",571945,666200,666200
"20634",717374,516416,"2023-07-17",0,"MIA","STL",571945,666200,571945
"20635",717374,571448,"2023-07-17",2,"STL","MIA",571945,666200,666200
"20636",717374,575929,"2023-07-17",0,"STL","MIA",571945,666200,666200
"20637",717374,621563,"2023-07-17",1,"MIA","STL",571945,666200,571945
"20638",717374,624585,"2023-07-17",1,"MIA","STL",571945,666200,571945
"20639",717374,643265,"2023-07-17",2,"MIA","STL",571945,666200,571945
"20640",717374,650333,"2023-07-17",1,"MIA","STL",571945,666200,571945
"20641",717374,650559,"2023-07-17",2,"MIA","STL",571945,666200,571945
"20642",717374,657557,"2023-07-17",1,"STL","MIA",571945,666200,666200
"20643",717374,660821,"2023-07-17",1,"MIA","STL",571945,666200,571945
"20644",717374,663457,"2023-07-17",1,"STL","MIA",571945,666200,666200
"20645",717374,663743,"2023-07-17",1,"MIA","STL",571945,666200,571945
"20646",717374,665877,"2023-07-17",0,"STL","MIA",571945,666200,666200
"20647",717374,666185,"2023-07-17",2,"STL","MIA",571945,666200,666200
