"","date","game_pk","batter","batter_name","batter_team","pitcher_name","pitcher","pitcher_team","4-Seam Fastball_L_90","Changeup_L_90","Curveball_L_90","Cutter_L_90","Sinker_L_90","Slider_L_90","Sweeper_L_90","4-Seam Fastball_R_90","Changeup_R_90","Curveball_R_90","Cutter_R_90","Knuckle Curve_R_90","Knuckleball_R_90","Sinker_R_90","Slider_R_90","Slurve_R_90","Split-Finger_R_90","Sweeper_R_90","Knuckle Curve_L_90","Forkball_L_90","Split-Finger_L_90","Other_R_90","Slurve_L_90","Eephus_R_90","Pitch Out_R_90","_R_90","_L_90","Pitch Out_L_90","Slow Curve_R_90","Forkball_R_90","xba","xba_L","xba_R","xba_25","pa_per_game","4-Seam Fastball_L_ZO","Changeup_L_ZO","Curveball_L_ZO","Cutter_L_ZO","Sinker_L_ZO","Slider_L_ZO","Sweeper_L_ZO","4-Seam Fastball_R_ZO","Changeup_R_ZO","Curveball_R_ZO","Cutter_R_ZO","Knuckle Curve_R_ZO","Knuckleball_R_ZO","Sinker_R_ZO","Slider_R_ZO","Slurve_R_ZO","Split-Finger_R_ZO","Sweeper_R_ZO","Knuckle Curve_L_ZO","Forkball_L_ZO","Split-Finger_L_ZO","Other_R_ZO","Slurve_L_ZO","Eephus_R_ZO","Pitch Out_R_ZO","_R_ZO","_L_ZO","Pitch Out_L_ZO","Slow Curve_R_ZO","Forkball_R_ZO","4-Seam Fastball_R_90_pitcher","Changeup_R_90_pitcher","Curveball_R_90_pitcher","Slider_R_90_pitcher","Cutter_R_90_pitcher","Sinker_R_90_pitcher","Split-Finger_R_90_pitcher","Sweeper_R_90_pitcher","4-Seam Fastball_L_90_pitcher","Cutter_L_90_pitcher","Slider_L_90_pitcher","Split-Finger_L_90_pitcher","Pitch Out_R_90_pitcher","Changeup_L_90_pitcher","Curveball_L_90_pitcher","Sinker_L_90_pitcher","Slurve_L_90_pitcher","Knuckle Curve_R_90_pitcher","Sweeper_L_90_pitcher","Knuckle Curve_L_90_pitcher","_R_90_pitcher","Slow Curve_R_90_pitcher","Slurve_R_90_pitcher","Pitch Out_L_90_pitcher","_L_90_pitcher","Eephus_R_90_pitcher","Other_R_90_pitcher","Knuckleball_R_90_pitcher","Forkball_R_90_pitcher","Forkball_L_90_pitcher","p_throws","4-Seam Fastball_R_usage","Changeup_R_usage","Curveball_R_usage","Slider_R_usage","Cutter_R_usage","Sinker_R_usage","Split-Finger_R_usage","Sweeper_R_usage","4-Seam Fastball_L_usage","Cutter_L_usage","Slider_L_usage","Split-Finger_L_usage","Pitch Out_R_usage","Changeup_L_usage","Curveball_L_usage","Sinker_L_usage","Slurve_L_usage","Knuckle Curve_R_usage","Sweeper_L_usage","Knuckle Curve_L_usage","_R_usage","Slow Curve_R_usage","Slurve_R_usage","Pitch Out_L_usage","_L_usage","Eephus_R_usage","Other_R_usage","Knuckleball_R_usage","Forkball_R_usage","Forkball_L_usage","xba_75_pitcher","bf_per_game_pitcher","xba_150_bullpen","throw_L","throw_R"
"136","2024-05-03",746645,680757,"Steven Kwan","ClvG","José Soriano",667755,"LsAA",0.0588235294117647,NA,NA,NA,0.222222222222222,NA,NA,0.174603174603175,0.181818181818182,NA,0.333333333333333,NA,NA,0.1,0.333333333333333,NA,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326688,0.314114285714286,0.331577777777778,0.30404,4.62068965517241,0.5,NA,NA,NA,0.179220779220779,0.147727272727273,NA,0.524828113063407,0.224108658743633,NA,0.354497354497354,NA,NA,0.252525252525253,0.470588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"137","2024-05-03",746645,665926,"Andrés Giménez","ClvG","José Soriano",667755,"LsAA",0.25,NA,NA,NA,0,0.25,NA,0.170731707317073,0.0588235294117647,NA,0.1875,NA,NA,0.111111111111111,0.212121212121212,NA,0.0769230769230769,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251018181818182,0.22348275862069,0.260876543209877,0.2855,4.53571428571429,NA,NA,NA,NA,0.130434782608696,NA,NA,0.308536585365854,0.551136363636364,NA,0.235042735042735,NA,NA,0.145363408521303,0.279156327543424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"138","2024-05-03",746645,608070,"José Ramírez","ClvG","José Soriano",667755,"LsAA",0.210526315789474,0.352941176470588,NA,NA,0.333333333333333,0.3,NA,0.333333333333333,0.304347826086957,0.2,0.259259259259259,NA,NA,0.266666666666667,0.325581395348837,NA,0.5,0.529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237089430894309,0.231676470588235,0.239157303370787,0.17528,4.44827586206897,0.222672064777328,NA,NA,NA,0.4,NA,NA,0.243260590500642,0.5,0.025,0.449074074074074,NA,NA,0.563492063492063,0.429824561403509,NA,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"139","2024-05-03",746645,647304,"Josh Naylor","ClvG","José Soriano",667755,"LsAA",NA,NA,NA,NA,0.263157894736842,0.0769230769230769,NA,0.371428571428571,0.230769230769231,NA,0.444444444444444,NA,NA,0.384615384615385,0.257142857142857,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300861111111111,0.316533333333333,0.294833333333333,0.293227272727273,4.17241379310345,NA,NA,NA,NA,0.00952380952380949,NA,NA,0.41005291005291,0.627368421052632,NA,0.420168067226891,NA,NA,0.67948717948718,0.477678571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"140","2024-05-03",746645,686823,"Will Brennan","ClvG","José Soriano",667755,"LsAA",NA,NA,NA,NA,NA,NA,NA,0.209302325581395,0.206896551724138,NA,0.363636363636364,NA,NA,0.6,0.16,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272177215189873,NA,0.275971830985915,0.316708333333333,3.36,NA,NA,NA,NA,NA,NA,NA,0.434333958724203,0.257575757575758,NA,0.684848484848485,NA,NA,0.590277777777778,0.0757575757575757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"141","2024-05-03",746645,671289,"Tyler Freeman","ClvG","José Soriano",667755,"LsAA",0.142857142857143,NA,NA,NA,0.285714285714286,0.333333333333333,NA,0.241379310344828,NA,NA,NA,NA,NA,0.48,0.333333333333333,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239232558139535,NA,0.219596774193548,0.2775,3.92,0.483516483516484,NA,NA,NA,0.568181818181818,NA,NA,0.69047619047619,NA,NA,NA,NA,NA,0.185714285714286,0.352380952380952,NA,NA,0.361111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"142","2024-05-03",746645,666310,"Bo Naylor","ClvG","José Soriano",667755,"LsAA",NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,0.272727272727273,0.166666666666667,0.227272727272727,NA,NA,0.357142857142857,0.105263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161742857142857,NA,0.16291935483871,0.130772727272727,3.63636363636364,NA,NA,NA,NA,NA,NA,NA,0.388388969521045,0.4375,NA,0.466666666666667,NA,NA,0.552036199095023,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"143","2024-05-03",746645,672356,"Gabriel Arias","ClvG","José Soriano",667755,"LsAA",NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.2,NA,NA,0.178571428571429,0.173913043478261,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248915254237288,NA,0.228926829268293,0.222041666666667,3.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,0.52046783625731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"144","2024-05-03",746645,677587,"Brayan Rocchio","ClvG","José Soriano",667755,"LsAA",0.142857142857143,NA,NA,NA,0.272727272727273,NA,NA,0.291666666666667,0.176470588235294,NA,0.19047619047619,NA,NA,0.294117647058824,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244940476190476,NA,0.266918032786885,0.257791666666667,3.62962962962963,NA,NA,NA,NA,NA,NA,NA,0.270833333333333,0.472463768115942,NA,0.267857142857143,NA,NA,0.563636363636364,0.53921568627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268292682926829,NA,NA,0.0833333333333333,NA,0.3125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.261213720316623,0,0,0.0738786279683377,0,0.271767810026385,0.079155672823219,0,0,0,0,0,0,0,0,0,0,0.313984168865435,0,0,0,0,0,0,0,0,0,0,0,0,0.279983050847458,16.5,NA,0,1
"145","2024-05-03",746318,543760,"Marcus Semien","TxsR","Brady Singer",663903,"KnCR",0.291666666666667,NA,NA,NA,NA,0.0833333333333333,NA,0.380281690140845,0.0625,NA,NA,NA,NA,0.565217391304348,0.135135135135135,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308330827067669,0.315514285714286,0.305765306122449,0.3018,4.5,0.613026819923372,NA,NA,NA,NA,NA,NA,0.625757575757576,0.214285714285714,NA,NA,NA,NA,0.392543859649123,0.433228840125392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"146","2024-05-03",746318,608369,"Corey Seager","TxsR","Brady Singer",663903,"KnCR",0.0952380952380952,NA,NA,NA,0.2,0.2,NA,0.285714285714286,0.347826086956522,0.15,0.318181818181818,NA,NA,0.230769230769231,0.259259259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259280701754386,0.118685714285714,0.321569620253165,0.18212,4.3448275862069,0.411764705882353,NA,NA,NA,NA,0.267558528428094,NA,0.56568144499179,0.62280701754386,0.478632478632479,0.345454545454546,NA,NA,0.486111111111111,0.434173669467787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"147","2024-05-03",746318,663993,"Nathaniel Lowe","TxsR","Brady Singer",663903,"KnCR",0.15,NA,NA,NA,NA,NA,NA,0.222222222222222,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269789473684211,NA,NA,0.265909090909091,4.09090909090909,0.320574162679426,NA,NA,NA,NA,NA,NA,0.426600985221675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"148","2024-05-03",746318,666969,"Adolis García","TxsR","Brady Singer",663903,"KnCR",0.0909090909090909,0.294117647058824,NA,NA,NA,NA,NA,0.292307692307692,0.166666666666667,NA,NA,NA,NA,0.45,0.15625,NA,NA,0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27412389380531,0.289645161290323,0.268256097560976,0.284454545454545,4.06451612903226,0.521739130434783,NA,NA,NA,NA,NA,NA,0.301587301587302,0.452214452214452,NA,NA,NA,NA,0.203947368421053,0.622222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"149","2024-05-03",746318,694497,"Evan Carter","TxsR","Brady Singer",663903,"KnCR",NA,NA,NA,NA,0,NA,NA,0.210526315789474,0.19047619047619,NA,0.461538461538462,NA,NA,NA,0.25,NA,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211868686868687,NA,0.228638554216867,0.2078,3.89655172413793,NA,NA,NA,NA,0.483516483516484,NA,NA,0.353896103896104,0.452380952380952,0.3,NA,NA,NA,NA,0.240740740740741,NA,0.457142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"150","2024-05-03",746318,669701,"Josh Smith","TxsR","Brady Singer",663903,"KnCR",0,NA,NA,NA,0.272727272727273,NA,NA,0.208333333333333,0.172413793103448,NA,0.421052631578947,NA,NA,NA,0.296296296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279840909090909,NA,0.268917808219178,0.302045454545455,3.46666666666667,0.118055555555556,NA,NA,NA,NA,NA,NA,0.414098360655738,0.666666666666667,0.262820512820513,0.481781376518219,NA,NA,NA,0.163978494623656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"151","2024-05-03",746318,608671,"Travis Jankowski","TxsR","Brady Singer",663903,"KnCR",NA,NA,NA,NA,NA,NA,NA,0.285714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.231478260869565,2.08333333333333,NA,NA,NA,NA,NA,NA,NA,0.608465608465608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"152","2024-05-03",746318,668800,"Andrew Knizner","TxsR","Brady Singer",663903,"KnCR",NA,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239423076923077,NA,NA,0.239423076923077,2.6,NA,NA,NA,NA,NA,NA,NA,0.143790849673203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"153","2024-05-03",746318,665750,"Leody Taveras","TxsR","Brady Singer",663903,"KnCR",0.266666666666667,0,NA,NA,NA,NA,NA,0.346938775510204,0.166666666666667,0.2,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2531875,0.242076923076923,0.257314285714286,0.25284,3.75,0.56304347826087,NA,NA,NA,NA,NA,NA,0.450793650793651,0.452380952380952,NA,NA,NA,NA,NA,0.375816993464052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,0.232758620689655,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.143636363636364,0.0363636363636364,0,0.445454545454545,0,0.374545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259376811594203,23,NA,0,1
"154","2024-05-03",746318,672580,"Maikel Garcia","KnCR","Michael Lorenzen",547179,"TxsR",0.454545454545455,NA,NA,NA,NA,NA,NA,0.352941176470588,NA,NA,0.210526315789474,NA,NA,0.34375,0.185185185185185,NA,NA,0.277777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272104838709677,NA,0.271038834951456,0.207916666666667,4.38709677419355,0.444444444444444,NA,NA,NA,NA,NA,NA,0.488461538461539,NA,NA,0.423510466988728,NA,NA,0.288248337028825,0.457777777777778,NA,NA,0.577922077922078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.08,NA,0.178571428571429,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.271062271062271,0.194139194139194,0.032967032967033,0.230769230769231,0.032967032967033,0.21978021978022,0,0.0183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268824561403509,23,NA,0,1
"155","2024-05-03",746318,677951,"Bobby Witt Jr.","KnCR","Michael Lorenzen",547179,"TxsR",0.125,NA,0.333333333333333,NA,NA,NA,NA,0.20253164556962,0.3125,NA,0.181818181818182,NA,NA,0.5,0.171428571428571,NA,0.454545454545455,0.0666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3112109375,NA,0.32162037037037,0.30904347826087,4.34375,0.252747252747253,NA,NA,NA,NA,NA,NA,0.429265330904675,0.2,NA,0.258974358974359,NA,NA,0.518498942917548,0.663189269746647,NA,NA,0.584045584045584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.08,NA,0.178571428571429,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.271062271062271,0.194139194139194,0.032967032967033,0.230769230769231,0.032967032967033,0.21978021978022,0,0.0183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268824561403509,23,NA,0,1
"156","2024-05-03",746318,686469,"Vinnie Pasquantino","KnCR","Michael Lorenzen",547179,"TxsR",NA,NA,NA,0.454545454545455,NA,NA,NA,0.381818181818182,0.238095238095238,0.3,0.388888888888889,NA,NA,0.5,0.5,NA,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277846153846154,NA,0.274819277108434,0.258791666666667,4.1,NA,NA,NA,NA,NA,NA,NA,0.393738140417457,0.25,0.161904761904762,0.509523809523809,NA,NA,0.631578947368421,0.549019607843137,NA,0.397435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.08,NA,0.178571428571429,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.271062271062271,0.194139194139194,0.032967032967033,0.230769230769231,0.032967032967033,0.21978021978022,0,0.0183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268824561403509,23,NA,0,1
"157","2024-05-03",746318,521692,"Salvador Perez","KnCR","Michael Lorenzen",547179,"TxsR",NA,NA,NA,NA,NA,NA,NA,0.375,0.272727272727273,0.333333333333333,0.235294117647059,NA,NA,0.4,0.225806451612903,NA,NA,0.208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332418181818182,NA,0.332127906976744,0.323478260869565,3.83870967741935,NA,NA,NA,NA,NA,NA,NA,0.307142857142857,NA,NA,0.528888888888889,NA,NA,0.420875420875421,-0.0142857142857143,NA,NA,0.227642276422764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.08,NA,0.178571428571429,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.271062271062271,0.194139194139194,0.032967032967033,0.230769230769231,0.032967032967033,0.21978021978022,0,0.0183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268824561403509,23,NA,0,1
"158","2024-05-03",746318,686681,"Michael Massey","KnCR","Michael Lorenzen",547179,"TxsR",NA,NA,NA,NA,NA,NA,NA,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277621621621622,NA,0.310766666666667,0.251038461538462,3.36363636363636,NA,NA,NA,NA,NA,NA,NA,0.364705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225,0.08,NA,0.178571428571429,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.271062271062271,0.194139194139194,0.032967032967033,0.230769230769231,0.032967032967033,0.21978021978022,0,0.0183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268824561403509,23,NA,0,1
